,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD),time_frame,symbol
29,2023-04-03,73.0,75.1,70.9,73.7,73.0,75.1,70.9,73.7,75830.822,75830.822,daily,AAVE
30,2023-04-02,74.2,74.8,71.6,73.0,74.2,74.8,71.6,73.0,34932.505,34932.505,daily,AAVE
31,2023-04-01,74.2,74.9,73.4,74.1,74.2,74.9,73.4,74.1,32827.922,32827.922,daily,AAVE
32,2023-03-31,71.4,74.5,70.7,74.2,71.4,74.5,70.7,74.2,130445.405,130445.405,daily,AAVE
33,2023-03-30,72.9,74.4,70.1,71.3,72.9,74.4,70.1,71.3,77936.778,77936.778,daily,AAVE
34,2023-03-29,70.6,73.5,70.5,72.9,70.6,73.5,70.5,72.9,83778.429,83778.429,daily,AAVE
35,2023-03-28,69.8,71.6,68.7,70.6,69.8,71.6,68.7,70.6,78422.956,78422.956,daily,AAVE
36,2023-03-27,72.9,73.7,68.1,69.8,72.9,73.7,68.1,69.8,109761.143,109761.143,daily,AAVE
37,2023-03-26,71.4,73.5,70.9,72.9,71.4,73.5,70.9,72.9,80681.301,80681.301,daily,AAVE
38,2023-03-25,73.0,73.6,70.1,71.3,73.0,73.6,70.1,71.3,89820.11,89820.11,daily,AAVE
39,2023-03-24,77.1,77.4,72.1,73.0,77.1,77.4,72.1,73.0,109271.389,109271.389,daily,AAVE
40,2023-03-23,75.1,80.5,74.3,77.1,75.1,80.5,74.3,77.1,153790.435,153790.435,daily,AAVE
41,2023-03-22,79.0,79.4,72.6,75.1,79.0,79.4,72.6,75.1,91428.201,91428.201,daily,AAVE
42,2023-03-21,76.0,79.6,74.2,79.0,76.0,79.6,74.2,79.0,87555.25,87555.25,daily,AAVE
43,2023-03-20,79.4,80.1,75.7,76.1,79.4,80.1,75.7,76.1,80376.765,80376.765,daily,AAVE
44,2023-03-19,77.8,81.6,77.5,79.4,77.8,81.6,77.5,79.4,73363.554,73363.554,daily,AAVE
45,2023-03-18,80.6,81.9,77.3,77.8,80.6,81.9,77.3,77.8,111038.781,111038.781,daily,AAVE
46,2023-03-17,74.8,80.6,73.7,80.6,74.8,80.6,73.7,80.6,111122.037,111122.037,daily,AAVE
47,2023-03-16,73.8,75.7,73.1,74.8,73.8,75.7,73.1,74.8,63589.34,63589.34,daily,AAVE
48,2023-03-15,79.0,80.6,71.5,73.9,79.0,80.6,71.5,73.9,139351.753,139351.753,daily,AAVE
49,2023-03-14,76.0,81.6,74.2,79.1,76.0,81.6,74.2,79.1,174997.504,174997.504,daily,AAVE
50,2023-03-13,72.8,77.1,70.8,76.0,72.8,77.1,70.8,76.0,150175.939,150175.939,daily,AAVE
51,2023-03-12,66.8,73.0,65.7,72.7,66.8,73.0,65.7,72.7,104606.726,104606.726,daily,AAVE
52,2023-03-11,68.3,70.9,63.9,66.8,68.3,70.9,63.9,66.8,146086.214,146086.214,daily,AAVE
53,2023-03-10,68.7,68.8,64.6,68.3,68.7,68.8,64.6,68.3,97267.74,97267.74,daily,AAVE
54,2023-03-09,71.7,74.0,67.0,68.6,71.7,74.0,67.0,68.6,106937.575,106937.575,daily,AAVE
55,2023-03-08,75.2,75.5,71.1,71.7,75.2,75.5,71.1,71.7,72326.748,72326.748,daily,AAVE
56,2023-03-07,76.6,77.8,73.7,75.2,76.6,77.8,73.7,75.2,78279.43,78279.43,daily,AAVE
57,2023-03-06,75.1,77.5,74.2,76.6,75.1,77.5,74.2,76.6,49930.427,49930.427,daily,AAVE
58,2023-03-05,75.3,77.2,74.7,75.0,75.3,77.2,74.7,75.0,40751.025,40751.025,daily,AAVE
59,2023-03-04,76.8,77.5,73.8,75.3,76.8,77.5,73.8,75.3,45537.413,45537.413,daily,AAVE
60,2023-03-03,80.0,80.0,73.0,76.8,80.0,80.0,73.0,76.8,112005.329,112005.329,daily,AAVE
61,2023-03-02,82.9,83.1,78.3,79.9,82.9,83.1,78.3,79.9,71442.287,71442.287,daily,AAVE
62,2023-03-01,77.6,83.2,77.0,82.9,77.6,83.2,77.0,82.9,124370.309,124370.309,daily,AAVE
63,2023-02-28,80.2,80.3,76.7,77.7,80.2,80.3,76.7,77.7,76616.713,76616.713,daily,AAVE
64,2023-02-27,82.3,83.6,79.5,80.2,82.3,83.6,79.5,80.2,57737.945,57737.945,daily,AAVE
65,2023-02-26,80.0,82.5,79.7,82.2,80.0,82.5,79.7,82.2,48003.557,48003.557,daily,AAVE
66,2023-02-25,81.6,83.7,77.2,80.0,81.6,83.7,77.2,80.0,85875.664,85875.664,daily,AAVE
67,2023-02-24,85.6,86.8,79.9,81.6,85.6,86.8,79.9,81.6,149888.723,149888.723,daily,AAVE
68,2023-02-23,85.1,87.6,83.8,85.6,85.1,87.6,83.8,85.6,94497.296,94497.296,daily,AAVE
69,2023-02-22,87.8,87.8,82.0,85.0,87.8,87.8,82.0,85.0,115832.835,115832.835,daily,AAVE
70,2023-02-21,92.0,92.8,85.6,87.8,92.0,92.8,85.6,87.8,144322.358,144322.358,daily,AAVE
71,2023-02-20,90.0,93.1,86.9,92.0,90.0,93.1,86.9,92.0,143575.399,143575.399,daily,AAVE
72,2023-02-19,91.0,95.5,89.1,90.1,91.0,95.5,89.1,90.1,213443.985,213443.985,daily,AAVE
73,2023-02-18,86.4,91.4,86.4,91.0,86.4,91.4,86.4,91.0,136386.179,136386.179,daily,AAVE
74,2023-02-17,84.1,88.4,83.4,86.4,84.1,88.4,83.4,86.4,229219.52,229219.52,daily,AAVE
75,2023-02-16,89.5,90.6,83.7,84.0,89.5,90.6,83.7,84.0,216360.631,216360.631,daily,AAVE
76,2023-02-15,83.1,89.6,82.2,89.5,83.1,89.6,82.2,89.5,180128.984,180128.984,daily,AAVE
77,2023-02-14,82.5,83.8,78.5,83.1,82.5,83.8,78.5,83.1,301472.95,301472.95,daily,AAVE
78,2023-02-13,77.4,84.1,73.6,82.4,77.4,84.1,73.6,82.4,458619.614,458619.614,daily,AAVE
79,2023-02-12,79.5,80.5,76.2,77.4,79.5,80.5,76.2,77.4,55876.815,55876.815,daily,AAVE
80,2023-02-11,78.7,79.5,77.7,79.4,78.7,79.5,77.7,79.4,49325.62,49325.62,daily,AAVE
81,2023-02-10,77.8,80.6,76.6,78.7,77.8,80.6,76.6,78.7,167721.29,167721.29,daily,AAVE
82,2023-02-09,87.0,91.0,76.2,77.8,87.0,91.0,76.2,77.8,394508.623,394508.623,daily,AAVE
83,2023-02-08,88.7,90.2,84.5,87.0,88.7,90.2,84.5,87.0,111547.485,111547.485,daily,AAVE
84,2023-02-07,84.1,89.3,84.0,88.7,84.1,89.3,84.0,88.7,96193.123,96193.123,daily,AAVE
85,2023-02-06,85.6,87.8,83.3,84.1,85.6,87.8,83.3,84.1,62131.202,62131.202,daily,AAVE
86,2023-02-05,89.0,89.2,83.3,85.7,89.0,89.2,83.3,85.7,114957.493,114957.493,daily,AAVE
87,2023-02-04,91.1,92.1,88.1,89.0,91.1,92.1,88.1,89.0,136311.893,136311.893,daily,AAVE
88,2023-02-03,88.3,94.5,86.9,91.2,88.3,94.5,86.9,91.2,258109.593,258109.593,daily,AAVE
89,2023-02-02,88.4,93.4,87.7,88.3,88.4,93.4,87.7,88.3,272475.043,272475.043,daily,AAVE
90,2023-02-01,82.9,88.5,80.3,88.3,82.9,88.5,80.3,88.3,163145.606,163145.606,daily,AAVE
91,2023-01-31,81.2,83.8,80.2,82.9,81.2,83.8,80.2,82.9,100339.276,100339.276,daily,AAVE
92,2023-01-30,87.7,88.4,79.2,81.2,87.7,88.4,79.2,81.2,150957.555,150957.555,daily,AAVE
93,2023-01-29,84.2,88.5,83.4,87.6,84.2,88.5,83.4,87.6,121578.55,121578.55,daily,AAVE
94,2023-01-28,87.3,88.2,83.2,84.3,87.3,88.2,83.2,84.3,133647.248,133647.248,daily,AAVE
95,2023-01-27,88.8,89.7,85.2,87.2,88.8,89.7,85.2,87.2,154505.255,154505.255,daily,AAVE
96,2023-01-26,85.7,90.7,85.1,88.8,85.7,90.7,85.1,88.8,226599.703,226599.703,daily,AAVE
97,2023-01-25,79.9,87.6,78.1,85.7,79.9,87.6,78.1,85.7,187792.423,187792.423,daily,AAVE
98,2023-01-24,86.6,88.5,78.8,79.9,86.6,88.5,78.8,79.9,188893.013,188893.013,daily,AAVE
99,2023-01-23,85.3,90.2,84.5,86.6,85.3,90.2,84.5,86.6,165259.17,165259.17,daily,AAVE
100,2023-01-22,84.5,90.2,83.4,85.4,84.5,90.2,83.4,85.4,194156.227,194156.227,daily,AAVE
101,2023-01-21,87.6,89.2,84.1,84.5,87.6,89.2,84.1,84.5,167010.363,167010.363,daily,AAVE
102,2023-01-20,81.2,88.5,79.7,87.6,81.2,88.5,79.7,87.6,176045.827,176045.827,daily,AAVE
103,2023-01-19,82.0,83.7,77.7,81.3,82.0,83.7,77.7,81.3,176307.813,176307.813,daily,AAVE
104,2023-01-18,85.6,90.7,77.3,81.9,85.6,90.7,77.3,81.9,395265.09,395265.09,daily,AAVE
105,2023-01-17,80.6,91.3,78.5,85.6,80.6,91.3,78.5,85.6,418816.125,418816.125,daily,AAVE
106,2023-01-16,79.3,82.6,76.4,80.5,79.3,82.6,76.4,80.5,245922.65,245922.65,daily,AAVE
107,2023-01-15,75.8,82.9,72.8,79.2,75.8,82.9,72.8,79.2,361135.537,361135.537,daily,AAVE
108,2023-01-14,71.2,81.2,71.1,75.9,71.2,81.2,71.1,75.9,388827.373,388827.373,daily,AAVE
109,2023-01-13,67.7,73.2,66.7,71.1,67.7,73.2,66.7,71.1,194695.408,194695.408,daily,AAVE
110,2023-01-12,64.1,68.6,63.4,67.8,64.1,68.6,63.4,67.8,280684.821,280684.821,daily,AAVE
111,2023-01-11,61.9,64.7,59.9,64.2,61.9,64.7,59.9,64.2,88200.147,88200.147,daily,AAVE
112,2023-01-10,61.2,62.9,59.6,61.9,61.2,62.9,59.6,61.9,113253.41,113253.41,daily,AAVE
113,2023-01-09,59.3,63.1,59.0,61.1,59.3,63.1,59.0,61.1,200379.193,200379.193,daily,AAVE
114,2023-01-08,56.0,59.7,55.3,59.3,56.0,59.7,55.3,59.3,129194.411,129194.411,daily,AAVE
115,2023-01-07,56.4,56.9,55.7,56.0,56.4,56.9,55.7,56.0,61934.253,61934.253,daily,AAVE
116,2023-01-06,55.4,56.8,54.0,56.4,55.4,56.8,54.0,56.4,81416.289,81416.289,daily,AAVE
117,2023-01-05,56.8,57.0,54.9,55.4,56.8,57.0,54.9,55.4,77565.32,77565.32,daily,AAVE
118,2023-01-04,53.1,58.1,52.6,56.9,53.1,58.1,52.6,56.9,190267.266,190267.266,daily,AAVE
119,2023-01-03,52.9,53.6,52.1,53.0,52.9,53.6,52.1,53.0,44009.777,44009.777,daily,AAVE
120,2023-01-02,52.2,54.1,51.3,53.0,52.2,54.1,51.3,53.0,77655.562,77655.562,daily,AAVE
121,2023-01-01,52.0,52.4,51.1,52.2,52.0,52.4,51.1,52.2,37387.113,37387.113,daily,AAVE
122,2022-12-31,52.5,53.4,51.6,52.0,52.5,53.4,51.6,52.0,61852.716,61852.716,daily,AAVE
123,2022-12-30,54.5,54.8,51.4,52.4,54.5,54.8,51.4,52.4,162992.997,162992.997,daily,AAVE
124,2022-12-29,53.8,55.0,53.5,54.5,53.8,55.0,53.5,54.5,54957.204,54957.204,daily,AAVE
125,2022-12-28,57.5,57.8,53.2,53.8,57.5,57.8,53.2,53.8,75188.811,75188.811,daily,AAVE
126,2022-12-27,55.9,58.3,55.5,57.5,55.9,58.3,55.5,57.5,85177.536,85177.536,daily,AAVE
127,2022-12-26,54.5,56.1,54.2,56.0,54.5,56.1,54.2,56.0,32855.905,32855.905,daily,AAVE
128,2022-12-25,54.3,55.5,53.8,54.4,54.3,55.5,53.8,54.4,62436.694,62436.694,daily,AAVE
129,2022-12-24,54.6,54.8,54.1,54.4,54.6,54.8,54.1,54.4,14562.215,14562.215,daily,AAVE
130,2022-12-23,55.7,56.2,54.2,54.6,55.7,56.2,54.2,54.6,38115.439,38115.439,daily,AAVE
131,2022-12-22,56.0,56.1,53.6,55.7,56.0,56.1,53.6,55.7,50998.146,50998.146,daily,AAVE
132,2022-12-21,55.7,56.5,54.7,56.0,55.7,56.5,54.7,56.0,67834.068,67834.068,daily,AAVE
133,2022-12-20,53.8,56.3,53.1,55.7,53.8,56.3,53.1,55.7,113843.754,113843.754,daily,AAVE
134,2022-12-19,55.9,56.6,53.0,53.7,55.9,56.6,53.0,53.7,69955.397,69955.397,daily,AAVE
135,2022-12-18,55.6,56.6,54.8,55.8,55.6,56.6,54.8,55.8,34034.889,34034.889,daily,AAVE
136,2022-12-17,54.7,55.9,53.1,55.5,54.7,55.9,53.1,55.5,88781.868,88781.868,daily,AAVE
137,2022-12-16,60.9,61.2,53.7,54.8,60.9,61.2,53.7,54.8,130649.161,130649.161,daily,AAVE
138,2022-12-15,62.6,63.1,60.5,60.9,62.6,63.1,60.5,60.9,84783.066,84783.066,daily,AAVE
139,2022-12-14,62.0,63.5,61.1,62.6,62.0,63.5,61.1,62.6,95833.182,95833.182,daily,AAVE
140,2022-12-13,60.2,63.9,58.1,62.0,60.2,63.9,58.1,62.0,146228.951,146228.951,daily,AAVE
141,2022-12-12,59.6,60.9,58.1,60.1,59.6,60.9,58.1,60.1,84621.673,84621.673,daily,AAVE
142,2022-12-11,61.4,61.6,59.2,59.6,61.4,61.6,59.2,59.6,44747.72,44747.72,daily,AAVE
143,2022-12-10,61.5,62.1,61.1,61.4,61.5,62.1,61.1,61.4,31571.55,31571.55,daily,AAVE
144,2022-12-09,62.9,63.4,61.0,61.5,62.9,63.4,61.0,61.5,92191.065,92191.065,daily,AAVE
145,2022-12-08,61.4,63.5,60.4,62.8,61.4,63.5,60.4,62.8,78099.435,78099.435,daily,AAVE
146,2022-12-07,64.0,64.1,60.1,61.4,64.0,64.1,60.1,61.4,138823.25,138823.25,daily,AAVE
147,2022-12-06,64.4,65.6,62.7,64.0,64.4,65.6,62.7,64.0,77089.109,77089.109,daily,AAVE
148,2022-12-05,64.4,67.3,63.8,64.4,64.4,67.3,63.8,64.4,114181.533,114181.533,daily,AAVE
149,2022-12-04,62.7,64.6,62.7,64.4,62.7,64.6,62.7,64.4,61920.918,61920.918,daily,AAVE
150,2022-12-03,65.7,66.4,62.5,62.8,65.7,66.4,62.5,62.8,87857.443,87857.443,daily,AAVE
151,2022-12-02,63.7,65.8,62.2,65.7,63.7,65.8,62.2,65.7,118425.765,118425.765,daily,AAVE
152,2022-12-01,65.3,65.5,63.0,63.6,65.3,65.5,63.0,63.6,101872.218,101872.218,daily,AAVE
153,2022-11-30,61.6,66.0,61.6,65.3,61.6,66.0,61.6,65.3,183829.887,183829.887,daily,AAVE
154,2022-11-29,60.1,62.5,59.5,61.6,60.1,62.5,59.5,61.6,116656.424,116656.424,daily,AAVE
155,2022-11-28,61.5,62.6,58.5,60.2,61.5,62.6,58.5,60.2,158701.234,158701.234,daily,AAVE
156,2022-11-27,61.7,63.4,59.9,61.5,61.7,63.4,59.9,61.5,301776.958,301776.958,daily,AAVE
157,2022-11-26,59.1,62.5,59.1,61.8,59.1,62.5,59.1,61.8,201160.874,201160.874,daily,AAVE
158,2022-11-25,58.1,60.5,56.7,59.2,58.1,60.5,56.7,59.2,172823.625,172823.625,daily,AAVE
159,2022-11-24,58.5,60.1,57.3,58.2,58.5,60.1,57.3,58.2,131257.362,131257.362,daily,AAVE
160,2022-11-23,57.4,59.4,56.5,58.5,57.4,59.4,56.5,58.5,235567.726,235567.726,daily,AAVE
161,2022-11-22,55.9,57.9,50.2,57.5,55.9,57.9,50.2,57.5,725741.201,725741.201,daily,AAVE
162,2022-11-21,56.0,57.9,53.9,55.9,56.0,57.9,53.9,55.9,185280.612,185280.612,daily,AAVE
163,2022-11-20,58.8,62.1,55.5,56.1,58.8,62.1,55.5,56.1,213779.705,213779.705,daily,AAVE
164,2022-11-19,58.4,59.2,56.9,58.7,58.4,59.2,56.9,58.7,70747.163,70747.163,daily,AAVE
165,2022-11-18,58.6,61.4,57.4,58.4,58.6,61.4,57.4,58.4,125846.513,125846.513,daily,AAVE
166,2022-11-17,58.3,59.6,56.8,58.5,58.3,59.6,56.8,58.5,111201.692,111201.692,daily,AAVE
167,2022-11-16,61.0,62.2,57.0,58.4,61.0,62.2,57.0,58.4,158757.769,158757.769,daily,AAVE
168,2022-11-15,59.2,63.0,58.4,61.0,59.2,63.0,58.4,61.0,215254.241,215254.241,daily,AAVE
169,2022-11-14,56.7,59.8,53.4,59.2,56.7,59.8,53.4,59.2,285264.128,285264.128,daily,AAVE
170,2022-11-13,58.0,61.0,55.7,56.6,58.0,61.0,55.7,56.6,307122.874,307122.874,daily,AAVE
171,2022-11-12,64.1,64.1,56.8,58.1,64.1,64.1,56.8,58.1,499358.201,499358.201,daily,AAVE
172,2022-11-11,68.0,68.9,60.5,64.0,68.0,68.9,60.5,64.0,281627.934,281627.934,daily,AAVE
173,2022-11-10,58.2,70.9,57.0,68.0,58.2,70.9,57.0,68.0,474350.321,474350.321,daily,AAVE
174,2022-11-09,72.2,73.1,56.9,58.1,72.2,73.1,56.9,58.1,457924.579,457924.579,daily,AAVE
175,2022-11-08,87.2,88.4,65.6,72.2,87.2,88.4,65.6,72.2,602566.691,602566.691,daily,AAVE
176,2022-11-07,86.3,90.5,83.8,87.3,86.3,90.5,83.8,87.3,193318.74,193318.74,daily,AAVE
177,2022-11-06,96.3,96.4,86.3,86.4,96.3,96.4,86.3,86.4,201022.883,201022.883,daily,AAVE
178,2022-11-05,94.7,98.4,93.5,96.3,94.7,98.4,93.5,96.3,184998.275,184998.275,daily,AAVE
179,2022-11-04,83.7,97.7,83.3,94.6,83.7,97.7,83.3,94.6,335363.331,335363.331,daily,AAVE
180,2022-11-03,80.4,86.6,79.8,83.7,80.4,86.6,79.8,83.7,133482.774,133482.774,daily,AAVE
181,2022-11-02,84.2,85.7,79.1,80.5,84.2,85.7,79.1,80.5,137280.902,137280.902,daily,AAVE
182,2022-11-01,83.9,86.3,83.5,84.2,83.9,86.3,83.5,84.2,92036.054,92036.054,daily,AAVE
183,2022-10-31,83.9,87.2,82.4,83.9,83.9,87.2,82.4,83.9,108644.041,108644.041,daily,AAVE
184,2022-10-30,85.4,86.9,82.8,83.9,85.4,86.9,82.8,83.9,64194.968,64194.968,daily,AAVE
185,2022-10-29,84.1,87.4,83.8,85.4,84.1,87.4,83.8,85.4,111401.65,111401.65,daily,AAVE
186,2022-10-28,81.4,85.0,80.5,84.1,81.4,85.0,80.5,84.1,94671.477,94671.477,daily,AAVE
187,2022-10-27,83.5,87.1,80.5,81.4,83.5,87.1,80.5,81.4,195605.982,195605.982,daily,AAVE
188,2022-10-26,81.9,85.3,80.8,83.5,81.9,85.3,80.8,83.5,191678.394,191678.394,daily,AAVE
189,2022-10-25,85.1,86.4,81.5,81.9,85.1,86.4,81.5,81.9,233080.245,233080.245,daily,AAVE
190,2022-10-24,88.9,90.0,84.6,85.1,88.9,90.0,84.6,85.1,137506.905,137506.905,daily,AAVE
191,2022-10-23,82.1,90.1,81.5,88.8,82.1,90.1,81.5,88.8,95579.844,95579.844,daily,AAVE
192,2022-10-22,82.1,84.4,81.3,82.2,82.1,84.4,81.3,82.2,47539.088,47539.088,daily,AAVE
193,2022-10-21,80.8,83.3,78.3,82.1,80.8,83.3,78.3,82.1,118974.477,118974.477,daily,AAVE
194,2022-10-20,82.8,83.9,80.0,80.7,82.8,83.9,80.0,80.7,97828.067,97828.067,daily,AAVE
195,2022-10-19,82.4,85.8,81.2,82.8,82.4,85.8,81.2,82.8,158135.677,158135.677,daily,AAVE
196,2022-10-18,78.9,83.7,77.9,82.5,78.9,83.7,77.9,82.5,138966.218,138966.218,daily,AAVE
197,2022-10-17,75.9,79.7,74.7,78.9,75.9,79.7,74.7,78.9,84774.672,84774.672,daily,AAVE
198,2022-10-16,71.8,76.3,71.8,75.8,71.8,76.3,71.8,75.8,45262.259,45262.259,daily,AAVE
199,2022-10-15,72.9,73.4,71.4,71.9,72.9,73.4,71.4,71.9,26605.732,26605.732,daily,AAVE
200,2022-10-14,71.0,74.7,70.8,72.9,71.0,74.7,70.8,72.9,90460.559,90460.559,daily,AAVE
201,2022-10-13,71.5,72.0,64.7,71.0,71.5,72.0,64.7,71.0,168837.39,168837.39,daily,AAVE
202,2022-10-12,71.4,72.8,71.1,71.6,71.4,72.8,71.1,71.6,32958.909,32958.909,daily,AAVE
203,2022-10-11,73.5,73.6,71.2,71.4,73.5,73.6,71.2,71.4,50595.162,50595.162,daily,AAVE
204,2022-10-10,75.5,76.5,73.3,73.6,75.5,76.5,73.3,73.6,31014.762,31014.762,daily,AAVE
205,2022-10-09,74.6,76.1,74.2,75.5,74.6,76.1,74.2,75.5,23731.376,23731.376,daily,AAVE
206,2022-10-08,75.7,76.2,73.9,74.6,75.7,76.2,73.9,74.6,22752.315,22752.315,daily,AAVE
207,2022-10-07,77.4,78.3,75.0,75.8,77.4,78.3,75.0,75.8,53599.961,53599.961,daily,AAVE
208,2022-10-06,78.8,80.4,77.2,77.5,78.8,80.4,77.2,77.5,77223.946,77223.946,daily,AAVE
209,2022-10-05,78.9,79.2,75.8,78.8,78.9,79.2,75.8,78.8,58332.845,58332.845,daily,AAVE
210,2022-10-04,75.6,79.8,75.5,78.9,75.6,79.8,75.5,78.9,67929.104,67929.104,daily,AAVE
211,2022-10-03,72.6,76.2,71.8,75.5,72.6,76.2,71.8,75.5,69920.296,69920.296,daily,AAVE
212,2022-10-02,74.5,75.9,72.1,72.6,74.5,75.9,72.1,72.6,90772.121,90772.121,daily,AAVE
213,2022-10-01,74.6,76.1,73.9,74.5,74.6,76.1,73.9,74.5,60557.732,60557.732,daily,AAVE
214,2022-09-30,77.0,78.0,73.7,74.6,77.0,78.0,73.7,74.6,87081.019,87081.019,daily,AAVE
215,2022-09-29,76.9,77.6,74.3,76.9,76.9,77.6,74.3,76.9,62809.833,62809.833,daily,AAVE
216,2022-09-28,76.7,78.1,73.0,76.8,76.7,78.1,73.0,76.8,126074.5,126074.5,daily,AAVE
217,2022-09-27,76.2,80.9,74.6,76.6,76.2,80.9,74.6,76.6,112577.46,112577.46,daily,AAVE
218,2022-09-26,73.6,76.6,72.6,76.2,73.6,76.6,72.6,76.2,92569.996,92569.996,daily,AAVE
219,2022-09-25,74.9,77.6,72.7,73.6,74.9,77.6,72.7,73.6,46457.151,46457.151,daily,AAVE
220,2022-09-24,77.0,77.4,74.6,75.0,77.0,77.4,74.6,75.0,48703.744,48703.744,daily,AAVE
221,2022-09-23,76.7,78.8,72.8,77.1,76.7,78.8,72.8,77.1,89220.265,89220.265,daily,AAVE
222,2022-09-22,71.6,77.7,71.5,76.7,71.6,77.7,71.5,76.7,96991.203,96991.203,daily,AAVE
223,2022-09-21,74.1,79.6,70.4,71.6,74.1,79.6,70.4,71.6,171833.493,171833.493,daily,AAVE
224,2022-09-20,76.3,77.2,73.7,74.0,76.3,77.2,73.7,74.0,95897.764,95897.764,daily,AAVE
225,2022-09-19,73.1,77.0,70.7,76.4,73.1,77.0,70.7,76.4,159042.066,159042.066,daily,AAVE
226,2022-09-18,81.4,82.0,70.7,73.0,81.4,82.0,70.7,73.0,133739.125,133739.125,daily,AAVE
227,2022-09-17,79.4,81.7,79.1,81.4,79.4,81.7,79.1,81.4,54439.15,54439.15,daily,AAVE
228,2022-09-16,78.6,80.5,77.2,79.3,78.6,80.5,77.2,79.3,129579.455,129579.455,daily,AAVE
229,2022-09-15,83.7,84.2,77.7,78.5,83.7,84.2,77.7,78.5,214634.37,214634.37,daily,AAVE
230,2022-09-14,82.9,86.0,81.1,83.7,82.9,86.0,81.1,83.7,192224.332,192224.332,daily,AAVE
231,2022-09-13,91.0,93.8,82.3,83.0,91.0,93.8,82.3,83.0,422344.918,422344.918,daily,AAVE
232,2022-09-12,91.5,97.0,89.3,90.9,91.5,97.0,89.3,90.9,213336.765,213336.765,daily,AAVE
233,2022-09-11,92.7,94.5,89.2,91.6,92.7,94.5,89.2,91.6,148221.062,148221.062,daily,AAVE
234,2022-09-10,91.2,94.0,89.7,92.7,91.2,94.0,89.7,92.7,115100.573,115100.573,daily,AAVE
235,2022-09-09,88.3,94.1,88.2,91.2,88.3,94.1,88.2,91.2,116375.442,116375.442,daily,AAVE
236,2022-09-08,87.5,90.0,85.5,88.2,87.5,90.0,85.5,88.2,91022.421,91022.421,daily,AAVE
237,2022-09-07,83.6,89.3,82.0,87.5,83.6,89.3,82.0,87.5,121689.189,121689.189,daily,AAVE
238,2022-09-06,91.2,93.8,83.0,83.6,91.2,93.8,83.0,83.6,176542.931,176542.931,daily,AAVE
239,2022-09-05,88.9,91.8,86.7,91.1,88.9,91.8,86.7,91.1,72817.196,72817.196,daily,AAVE
240,2022-09-04,87.2,89.0,85.8,88.8,87.2,89.0,85.8,88.8,53304.276,53304.276,daily,AAVE
241,2022-09-03,88.3,88.7,85.7,87.1,88.3,88.7,85.7,87.1,58850.791,58850.791,daily,AAVE
242,2022-09-02,86.5,92.1,84.8,88.4,86.5,92.1,84.8,88.4,148802.317,148802.317,daily,AAVE
243,2022-09-01,84.8,87.0,82.0,86.4,84.8,87.0,82.0,86.4,100488.442,100488.442,daily,AAVE
244,2022-08-31,84.5,88.8,84.3,84.8,84.5,88.8,84.3,84.8,136119.452,136119.452,daily,AAVE
245,2022-08-30,85.7,88.1,81.4,84.5,85.7,88.1,81.4,84.5,155436.215,155436.215,daily,AAVE
246,2022-08-29,78.6,86.2,78.0,85.8,78.6,86.2,78.0,85.8,111809.624,111809.624,daily,AAVE
247,2022-08-28,82.1,83.6,78.2,78.6,82.1,83.6,78.2,78.6,103340.6,103340.6,daily,AAVE
248,2022-08-27,82.7,83.6,80.4,82.0,82.7,83.6,80.4,82.0,129020.116,129020.116,daily,AAVE
249,2022-08-26,93.2,94.2,81.8,82.8,93.2,94.2,81.8,82.8,221902.31,221902.31,daily,AAVE
250,2022-08-25,88.5,95.8,87.7,93.2,88.5,95.8,87.7,93.2,180095.58,180095.58,daily,AAVE
251,2022-08-24,89.5,91.9,86.8,88.5,89.5,91.9,86.8,88.5,114060.905,114060.905,daily,AAVE
252,2022-08-23,88.5,91.2,85.1,89.4,88.5,91.2,85.1,89.4,167019.009,167019.009,daily,AAVE
253,2022-08-22,85.9,88.7,81.9,88.4,85.9,88.7,81.9,88.4,190616.581,190616.581,daily,AAVE
254,2022-08-21,82.9,87.1,81.7,86.0,82.9,87.1,81.7,86.0,114088.526,114088.526,daily,AAVE
255,2022-08-20,83.4,86.9,79.9,82.8,83.4,86.9,79.9,82.8,152743.549,152743.549,daily,AAVE
256,2022-08-19,94.9,95.4,82.8,83.4,94.9,95.4,82.8,83.4,368146.773,368146.773,daily,AAVE
257,2022-08-18,100.3,101.7,94.2,94.9,100.3,101.7,94.2,94.9,140447.321,140447.321,daily,AAVE
258,2022-08-17,109.8,112.3,99.2,100.2,109.8,112.3,99.2,100.2,240659.372,240659.372,daily,AAVE
259,2022-08-16,107.1,110.5,105.5,109.8,107.1,110.5,105.5,109.8,216416.167,216416.167,daily,AAVE
260,2022-08-15,107.4,112.4,103.8,107.1,107.4,112.4,103.8,107.1,186767.306,186767.306,daily,AAVE
261,2022-08-14,110.6,113.2,105.8,107.5,110.6,113.2,105.8,107.5,115148.345,115148.345,daily,AAVE
262,2022-08-13,114.7,115.8,109.5,110.5,114.7,115.8,109.5,110.5,161864.569,161864.569,daily,AAVE
263,2022-08-12,107.5,115.8,105.5,114.7,107.5,115.8,105.5,114.7,172207.451,172207.451,daily,AAVE
264,2022-08-11,111.1,113.9,106.2,107.5,111.1,113.9,106.2,107.5,250385.748,250385.748,daily,AAVE
