timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-11-08,437252.07459000,468455.88450000,437252.07459000,466637.24821500,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400,54442.09455400
2021-11-07,424792.71951000,437340.32167500,423771.07119000,437252.14369500,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000,25515.68830000
2021-11-06,421127.11389000,425413.76614500,414975.52500000,424792.65040500,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000,25590.57408000
2021-11-05,424270.21660500,432567.72306000,419612.47050000,421105.96776000,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000,31604.48749000
2021-11-04,434646.19414500,435957.94525500,419308.47760500,424270.21660500,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000,35930.93314000
2021-11-03,436885.74898500,438816.75000000,417275.06298000,434646.12504000,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000,43336.09049000
2021-11-02,420926.29476000,444137.83500000,418946.85114000,436881.74089500,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000,46368.28410000
2021-11-01,423612.33700500,431476.00227000,410518.25250000,420926.22565500,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000,44687.66672000
2021-10-31,427477.93249500,431251.82565000,414252.41028000,423612.26790000,61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000,39267.63794000
2021-10-30,430204.19385000,430933.59712500,419280.76650000,427477.93249500,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000,31478.12566000
2021-10-29,418609.75695000,435223.29000000,415838.02450500,430204.26295500,60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000,43973.90414000
2021-10-28,403666.07712000,431899.33950000,399565.11000000,418609.68784500,58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000,61056.35301000
2021-10-27,416902.24150500,424968.10800000,400809.00000000,403666.07712000,60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000,62124.49016000
2021-10-26,435905.90919000,437389.59354000,413369.17927500,416902.24150500,63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000,40217.50083000
2021-10-25,420519.26631000,440272.30861500,419121.82500000,435905.90919000,60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000,36853.83806000
2021-10-24,423522.08587500,424995.75000000,411248.20861500,420519.26631000,61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000,31226.57676000
2021-10-23,419386.01341500,426707.06622000,411604.23757500,423522.08587500,60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000,27626.93678000
2021-10-22,429785.76307500,440422.68109500,414630.00000000,419385.94431000,62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000,52119.35886000
2021-10-21,456102.67470000,460513.92327000,428451.00000000,429785.76307500,66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000,68538.64537000
2021-10-20,444211.01719500,463003.50000000,438688.21470000,456102.74380500,64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600,51428.93485600
2021-10-19,428489.69880000,445630.50300000,423767.20131000,444211.01719500,62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400,53628.10774400
2021-10-18,425191.45536000,433259.18769000,413555.07172500,428518.99932000,61528.32000000,62695.78000000,59844.45000000,62009.84000000,51798.44844000,51798.44844000
2021-10-17,420680.62648500,426504.93409500,407463.81150000,425191.52446500,60875.57000000,61718.39000000,58963.00000000,61528.33000000,39099.24124000,39099.24124000
2021-10-16,426187.25841000,431066.07141000,415666.57500000,420680.62648500,61672.42000000,62378.42000000,60150.00000000,60875.57000000,35467.88096000,35467.88096000
2021-10-15,396302.93937000,434898.49650000,392861.92500000,426187.25841000,57347.94000000,62933.00000000,56850.00000000,61672.42000000,82512.90802200,82512.90802200
2021-10-14,396461.12071500,404489.11767000,392641.13452500,396302.93937000,57370.83000000,58532.54000000,56818.05000000,57347.94000000,43053.33678100,43053.33678100
2021-10-13,386966.64655500,399267.95850000,374322.36649500,396434.65350000,55996.91000000,57777.00000000,54167.19000000,57367.00000000,55808.44492000,55808.44492000
2021-10-12,397155.76417500,398597.64000000,372330.82950000,386966.78476500,57471.35000000,57680.00000000,53879.00000000,55996.93000000,53471.28550000,53471.28550000
2021-10-11,377721.08860500,399696.68592000,376035.27213000,397155.76417500,54659.01000000,57839.04000000,54415.06000000,57471.35000000,52933.16575100,52933.16575100
2021-10-10,379730.04006000,390866.93275500,373719.84000000,377721.01950000,54949.72000000,56561.31000000,54080.00000000,54659.00000000,89237.83612800,89237.83612800
2021-10-09,372860.65753500,383456.73450000,370828.97053500,379730.04006000,53955.67000000,55489.00000000,53661.67000000,54949.72000000,55177.08013000,55177.08013000
2021-10-08,371682.76281000,387679.05000000,370524.49390500,372831.35701500,53785.22000000,56100.00000000,53617.61000000,53951.43000000,46160.25785000,46160.25785000
2021-10-07,382254.30750000,382373.92825500,368723.54850000,371682.76281000,55315.00000000,55332.31000000,53357.00000000,53785.22000000,54917.37766000,54917.37766000
2021-10-06,355697.18689500,385260.37500000,348167.64430500,382254.30750000,51471.99000000,55750.00000000,50382.41000000,55315.00000000,79877.54518100,79877.54518100
2021-10-05,340168.87876500,358560.27615000,338769.29520000,355697.18689500,49224.93000000,51886.30000000,49022.40000000,51471.99000000,52125.66793000,52125.66793000
2021-10-04,333086.16910500,342319.35726000,324040.25550000,340168.94787000,48200.01000000,49536.12000000,46891.00000000,49224.94000000,46796.49372000,46796.49372000
2021-10-03,329180.90734500,340190.64684000,325401.62400000,333086.16910500,47634.89000000,49228.08000000,47088.00000000,48200.01000000,30825.05601000,30825.05601000
2021-10-02,332682.52680000,334030.00519500,327766.25889000,329180.97645000,48141.60000000,48336.59000000,47430.18000000,47634.90000000,30508.98131000,30508.98131000
2021-10-01,302818.17910500,335124.69750000,299107.37881500,332682.59590500,43820.01000000,48495.00000000,43283.03000000,48141.61000000,66244.87492000,66244.87492000
2021-09-30,286953.60604500,305038.93738500,286164.97978500,302846.44305000,41524.29000000,44141.37000000,41410.17000000,43824.10000000,46381.22781000,46381.22781000
2021-09-29,283503.33160500,294318.19500000,281629.68774000,286953.53694000,41025.01000000,42590.00000000,40753.88000000,41524.28000000,33511.53487000,33511.53487000
2021-09-28,291259.26217500,295682.18949000,282556.52400000,283513.90467000,42147.35000000,42787.38000000,40888.00000000,41026.54000000,43372.26240000,43372.26240000
2021-09-27,298263.39945000,306480.67500000,290918.22900000,291259.26217500,43160.90000000,44350.00000000,42098.00000000,42147.35000000,39776.84383000,39776.84383000
2021-09-26,294875.38861500,303716.47500000,281602.87500000,298263.39945000,42670.63000000,43950.00000000,40750.00000000,43160.90000000,49879.99765000,49879.99765000
2021-09-25,295842.51309000,296922.34782000,287796.61794000,294875.45772000,42810.58000000,42966.84000000,41646.28000000,42670.64000000,33594.57189000,33594.57189000
2021-09-24,310041.37923000,312354.60000000,281084.58750000,295842.44398500,44865.26000000,45200.00000000,40675.00000000,42810.57000000,84113.42629200,84113.42629200
2021-09-23,300927.18988500,310820.46900000,297628.94644500,310041.37923000,43546.37000000,44978.00000000,43069.09000000,44865.26000000,48699.57655000,48699.57655000
2021-09-22,281492.92894500,304065.80077500,280327.12759500,300908.11690500,40734.09000000,44000.55000000,40565.39000000,43543.61000000,58349.05542000,58349.05542000
2021-09-21,297266.49072000,301567.30950000,273655.80000000,281494.93299000,43016.64000000,43639.00000000,39600.00000000,40734.38000000,84534.08048500,84534.08048500
2021-09-20,326464.11337500,327193.17112500,293696.25000000,297259.44201000,47241.75000000,47347.25000000,42500.00000000,43015.62000000,78003.52444300,78003.52444300
2021-09-19,333727.04887500,334280.44171500,323613.04839000,326464.11337500,48292.75000000,48372.83000000,46829.18000000,47241.75000000,29847.24349000,29847.24349000
2021-09-18,326866.51179000,337530.93360000,325039.23738000,333726.97977000,47299.98000000,48843.20000000,47035.56000000,48292.74000000,30906.47038000,30906.47038000
2021-09-17,329892.13600500,332740.57500000,322717.30938000,326866.51179000,47737.81000000,48150.00000000,46699.56000000,47299.98000000,34461.92776000,34461.92776000
2021-09-16,332542.93470000,335553.14850000,324939.31155000,329892.20511000,48121.40000000,48557.00000000,47021.10000000,47737.82000000,40725.08895000,40725.08895000
2021-09-15,325507.21644000,335159.25000000,322598.17236000,332543.00380500,47103.28000000,48500.00000000,46682.32000000,48121.41000000,43204.71174000,43204.71174000
2021-09-14,310562.84556000,326521.12500000,308169.87762000,325564.15896000,44940.72000000,47250.00000000,44594.44000000,47111.52000000,44855.85099000,44855.85099000
2021-09-13,318057.35191500,323964.24000000,299708.38500000,310562.91466500,46025.23000000,46880.00000000,43370.00000000,44940.73000000,65429.15056000,65429.15056000
2021-09-12,312172.71564000,321061.83000000,309190.00563000,318057.42102000,45173.68000000,46460.00000000,44742.06000000,46025.24000000,32094.28052000,32094.28052000
2021-09-11,309882.02310000,317799.59026500,309052.90131000,312172.78474500,44842.20000000,45987.93000000,44722.22000000,45173.69000000,30440.40810000,30440.40810000
2021-09-10,320613.61497000,325021.54650000,304976.19004500,309942.21355500,46395.14000000,47033.00000000,44132.29000000,44850.91000000,49048.26618000,49048.26618000
2021-09-09,318216.84625500,327557.49268500,314518.13934000,320613.61497000,46048.31000000,47399.97000000,45513.08000000,46395.14000000,50651.66002000,50651.66002000
2021-09-08,323885.25298500,327149.91139500,306909.26421000,318216.84625500,46868.57000000,47340.99000000,44412.02000000,46048.31000000,65069.31520000,65069.31520000
2021-09-07,363949.77510000,365703.66000000,296066.89702500,323851.80616500,52666.20000000,52920.00000000,42843.05000000,46863.73000000,123048.80271900,123048.80271900
2021-09-06,357665.91924000,364736.19000000,352223.55496500,363933.88095000,51756.88000000,52780.00000000,50969.33000000,52663.90000000,49249.66708100,49249.66708100
2021-09-05,344955.16017000,358654.95000000,341724.22500000,357665.91924000,49917.54000000,51900.00000000,49450.00000000,51756.88000000,40544.83587300,40544.83587300
2021-09-04,345511.17900000,349226.88574500,341171.38500000,344942.03022000,49998.00000000,50535.69000000,49370.00000000,49915.64000000,34664.65959000,34664.65959000
2021-09-03,340318.83661500,352435.50000000,333893.52282000,345519.05697000,49246.63000000,51000.00000000,48316.84000000,49999.14000000,59025.64415700,59025.64415700
2021-09-02,337305.02935500,348635.62336500,335740.14663000,340318.90572000,48810.51000000,50450.13000000,48584.06000000,49246.64000000,54410.77053800,54410.77053800
2021-09-01,325490.70034500,339692.53800000,321421.17600000,337305.09846000,47100.89000000,49156.00000000,46512.00000000,48810.52000000,49904.65528000,49904.65528000
2021-08-31,324675.39955500,333404.74315500,322720.35000000,325490.70034500,46982.91000000,48246.11000000,46700.00000000,47100.89000000,48645.52737000,48645.52737000
2021-08-30,337010.15832000,337844.73940500,323777.65650000,324675.39955500,48767.84000000,48888.61000000,46853.00000000,46982.91000000,40288.35083000,40288.35083000
2021-08-29,337891.31617500,342983.80183500,330063.03267000,337010.08921500,48895.35000000,49632.27000000,47762.54000000,48767.83000000,32652.28347300,32652.28347300
2021-08-28,339097.54395000,340680.73950000,334101.11424000,337891.31617500,49069.90000000,49299.00000000,48346.88000000,48895.35000000,26681.06378600,26681.06378600
2021-08-27,323714.49453000,339650.59126500,320287.85400000,339097.54395000,46843.86000000,49149.93000000,46348.00000000,49069.90000000,42068.10496500,42068.10496500
2021-08-26,338430.12786000,341052.80082000,319610.62500000,323714.56363500,48973.32000000,49352.84000000,46250.00000000,46843.87000000,49371.27777400,49371.27777400
2021-08-25,329451.24610500,340440.94515000,325666.15794000,338430.12786000,47674.01000000,49264.30000000,47126.28000000,48973.32000000,44655.83034200,44655.83034200
2021-08-24,341992.69792500,344557.53000000,328939.80000000,329451.24610500,49488.85000000,49860.00000000,47600.00000000,47674.01000000,51014.59474800,51014.59474800
2021-08-23,340267.62981000,348980.25000000,338814.90450000,341992.69792500,49239.22000000,50500.00000000,49029.00000000,49488.85000000,52462.54195400,52462.54195400
2021-08-22,337383.60174000,342069.75000000,332049.52500000,340267.62981000,48821.88000000,49500.00000000,48050.00000000,49239.22000000,37007.88779500,37007.88779500
2021-08-21,340842.92893500,343846.02492000,333238.13100000,337383.53263500,49322.47000000,49757.04000000,48222.00000000,48821.87000000,46745.13658400,46745.13658400
2021-08-20,323139.26451000,341261.15239500,322188.17239500,340842.92893500,46760.62000000,49382.99000000,46622.99000000,49322.47000000,56850.35222800,56850.35222800
2021-08-19,308894.99638500,325021.54650000,303562.37085000,323139.26451000,44699.37000000,47033.00000000,43927.70000000,46760.62000000,53411.75392000,53411.75392000
2021-08-18,308871.36247500,317883.00000000,305466.76644000,308935.90654500,44695.95000000,46000.00000000,44203.28000000,44705.29000000,54099.41598500,54099.41598500
2021-08-17,317200.93365000,325899.18000000,306660.34800000,308871.36247500,45901.30000000,47160.00000000,44376.00000000,44695.95000000,57039.34162900,57039.34162900
2021-08-16,324612.58311000,332075.99221500,315533.43000000,317200.86454500,46973.82000000,48053.83000000,45660.00000000,45901.29000000,52480.57401400,52480.57401400
2021-08-15,325266.86925000,327366.07183500,314427.75000000,324612.58311000,47068.50000000,47372.27000000,45500.00000000,46973.82000000,42110.71133400,42110.71133400
2021-08-14,330321.83089500,332699.11200000,317682.80281500,325266.93835500,47799.99000000,48144.00000000,45971.03000000,47068.51000000,46114.35902200,46114.35902200
2021-08-13,306826.61463000,330916.20300000,305564.27359500,330321.90000000,44400.06000000,47886.00000000,44217.39000000,47800.00000000,48239.37043100,48239.37043100
2021-08-12,314501.48503500,319390.31826000,302472.58500000,306819.28950000,45510.67000000,46218.12000000,43770.00000000,44399.00000000,55266.10878100,55266.10878100
2021-08-11,315015.14250000,323020.74943500,313329.94797000,314503.76550000,45585.00000000,46743.47000000,45341.14000000,45511.00000000,52734.90197700,52734.90197700
2021-08-10,319602.81613500,322720.35000000,308135.46333000,315015.07339500,46248.87000000,46700.00000000,44589.46000000,45584.99000000,53814.64342100,53814.64342100
2021-08-09,302640.92478000,321021.40357500,295624.27950000,319634.12070000,43794.36000000,46454.15000000,42779.00000000,46253.40000000,74587.88484500,74587.88484500
2021-08-08,308018.53767000,313114.75500000,298955.14050000,302640.99388500,44572.54000000,45310.00000000,43261.00000000,43794.37000000,69329.09269800,69329.09269800
2021-08-07,296024.19013500,308899.35000000,293325.91630500,308018.53767000,42836.87000000,44700.00000000,42446.41000000,44572.54000000,73396.74080800,73396.74080800
2021-08-06,282380.02983000,299863.38751500,275410.09953000,296024.19013500,40862.46000000,43392.43000000,39853.86000000,42836.87000000,75753.94134700,75753.94134700
2021-08-05,274506.96628500,285749.17500000,257987.62335000,282380.02983000,39723.17000000,41350.00000000,37332.70000000,40862.46000000,84343.75562100,84343.75562100
2021-08-04,264029.74992000,276210.33543000,259202.90388000,274507.03539000,38207.04000000,39969.66000000,37508.56000000,39723.18000000,52329.35243000,52329.35243000
2021-08-03,270524.37603000,274899.69000000,260125.24831500,264029.81902500,39146.86000000,39780.00000000,37642.03000000,38207.05000000,57117.43585300,57117.43585300
2021-08-02,275385.29083500,279737.10910500,267367.24500000,270531.01011000,39850.27000000,40480.01000000,38690.00000000,39147.82000000,50837.35195400,50837.35195400
2021-08-01,286522.04532000,294380.38950000,272425.80010500,275351.91312000,41461.84000000,42599.00000000,39422.01000000,39845.44000000,53953.18632600,53953.18632600
2021-07-31,291667.05078000,293336.90400000,283331.53657500,286521.97621500,42206.36000000,42448.00000000,41000.15000000,41461.83000000,44849.79101200,44849.79101200
2021-07-30,276547.77514500,292429.62445500,264763.57591500,291667.11988500,40018.49000000,42316.71000000,38313.23000000,42206.37000000,73602.78480500,73602.78480500
2021-07-29,276555.23848500,280842.72000000,270891.60000000,276533.88504000,40019.57000000,40640.00000000,39200.00000000,40016.48000000,53998.43928300,53998.43928300
2021-07-28,272664.90340500,282639.45000000,267933.90600000,276555.16938000,39456.61000000,40900.00000000,38772.00000000,40019.56000000,101344.52844100,101344.52844100
2021-07-27,257356.21096500,273259.20640500,251424.72150000,272673.61063500,37241.33000000,39542.61000000,36383.00000000,39457.87000000,88397.26701500,88397.26701500
2021-07-26,244500.53871000,280220.77500000,243289.54269000,257330.43480000,35381.02000000,40550.00000000,35205.78000000,37237.60000000,152452.51272400,152452.51272400
2021-07-25,236764.16485500,244617.87900000,233928.16476000,244500.53871000,34261.51000000,35398.00000000,33851.12000000,35381.02000000,47852.92831300,47852.92831300
2021-07-24,232428.44805000,238412.25000000,230818.57797000,236740.87647000,33634.10000000,34500.00000000,33401.14000000,34258.14000000,47977.55013800,47977.55013800
2021-07-23,223123.32159000,232538.32500000,220613.01336000,232428.37894500,32287.58000000,33650.00000000,31924.32000000,33634.09000000,50112.86362600,50112.86362600
2021-07-22,222134.63635500,225222.52417500,219118.13400000,223125.04921500,32144.51000000,32591.35000000,31708.00000000,32287.83000000,46148.09243300,46148.09243300
2021-07-21,205866.14457000,227065.20900000,203739.57640500,222134.63635500,29790.34000000,32858.00000000,29482.61000000,32144.51000000,82796.26512800,82796.26512800
2021-07-20,213117.40132500,214661.34523500,202325.61900000,205866.21367500,30839.65000000,31063.07000000,29278.00000000,29790.35000000,61034.04901700,61034.04901700
2021-07-19,219605.80798500,220438.03950000,210130.61412000,213117.40132500,31778.57000000,31899.00000000,30407.44000000,30839.65000000,47340.46849900,47340.46849900
2021-07-18,217819.44373500,224142.06750000,214978.53718500,219605.73888000,31520.07000000,32435.00000000,31108.97000000,31778.56000000,35923.71618600,35923.71618600
2021-07-17,216878.16453000,220831.38516000,215360.96425500,217819.44373500,31383.86000000,31955.92000000,31164.31000000,31520.07000000,34012.24213200,34012.24213200
2021-07-16,220268.66314500,222857.95839000,214363.71000000,216878.23363500,31874.49000000,32249.18000000,31020.00000000,31383.87000000,48499.86415400,48499.86415400
2021-07-15,226802.81731500,229326.67012500,215144.59650000,220306.74000000,32820.03000000,33185.25000000,31133.00000000,31880.00000000,51639.57635300,51639.57635300
2021-07-14,226174.58376000,228834.50431500,218026.27500000,226802.74821000,32729.12000000,33114.03000000,31550.00000000,32820.02000000,46777.82348400,46777.82348400
2021-07-13,228647.29887000,230396.07000000,222533.64862500,226179.07558500,33086.94000000,33340.00000000,32202.25000000,32729.77000000,41126.36100800,41126.36100800
2021-07-12,236746.81950000,239645.29051500,225685.45857000,228645.15661500,34259.00000000,34678.43000000,32658.34000000,33086.63000000,48181.40376200,48181.40376200
2021-07-11,231521.58313500,239559.39300000,230164.36093500,236746.75039500,33502.87000000,34666.00000000,33306.47000000,34258.99000000,31572.64744800,31572.64744800
2021-07-10,233684.15500500,236767.55100000,228079.53219000,231521.58313500,33815.81000000,34262.00000000,33004.78000000,33502.87000000,34761.17546800,34761.17546800
2021-07-09,227187.59395500,235648.05000000,222940.12423500,233684.15500500,32875.71000000,34100.00000000,32261.07000000,33815.81000000,47153.93989900,47153.93989900
2021-07-08,234004.11115500,234470.77722000,221668.10850000,227187.59395500,33862.11000000,33929.64000000,32077.00000000,32875.71000000,70136.48032000,70136.48032000
2021-07-07,236477.44821000,242275.84144500,233421.27958500,234004.18026000,34220.02000000,35059.09000000,33777.77000000,33862.12000000,53807.52167500,53807.52167500
2021-07-06,232815.78157500,242689.02024000,231722.88600000,236477.37910500,33690.15000000,35118.88000000,33532.00000000,34220.01000000,58210.59634900,58210.59634900
2021-07-05,243858.62236500,243897.66669000,228914.11327500,232815.71247000,35288.13000000,35293.78000000,33125.55000000,33690.14000000,64123.87424500,64123.87424500
2021-07-04,239580.95376000,248555.82742500,237425.08507500,243847.42735500,34669.12000000,35967.85000000,34357.15000000,35286.51000000,43703.47578900,43703.47578900
2021-07-03,233481.88467000,241491.63790500,230235.26266500,239581.02286500,33786.54000000,34945.61000000,33316.73000000,34669.13000000,43044.57864100,43044.57864100
2021-07-02,231517.85146500,234798.33492000,225966.43950000,233481.95377500,33502.33000000,33977.04000000,32699.00000000,33786.55000000,56172.18137800,56172.18137800
2021-07-01,242178.47250000,242265.33748500,226049.36550000,231534.16024500,35045.00000000,35057.57000000,32711.00000000,33504.69000000,71708.26611200,71708.26611200
2021-06-30,248167.94106000,249469.05000000,235078.27927500,242178.47250000,35911.72000000,36100.00000000,34017.55000000,35045.00000000,77152.19763400,77152.19763400
2021-06-29,238376.93734500,252924.30000000,236514.83401500,248168.01016500,34494.89000000,36600.00000000,34225.43000000,35911.73000000,90788.79622000,90788.79622000
2021-06-28,239811.55714500,243924.82495500,234008.32656000,238376.93734500,34702.49000000,35297.71000000,33862.72000000,34494.89000000,82222.26781900,82222.26781900
2021-06-27,223096.16332500,240132.96450000,220952.52622500,239796.69957000,32283.65000000,34749.00000000,31973.45000000,34700.34000000,96613.24421100,96613.24421100
2021-06-26,218206.56994500,226180.66500000,208358.48550000,223096.16332500,31576.09000000,32730.00000000,30151.00000000,32283.65000000,107820.37528700,107820.37528700
2021-06-25,239539.21434000,245322.75000000,216125.88750000,218264.34172500,34663.08000000,35500.00000000,31275.00000000,31584.45000000,116061.13035600,116061.13035600
2021-06-24,232711.57123500,243926.82900000,223116.34198500,239539.28344500,33675.07000000,35298.00000000,32286.57000000,34663.09000000,86625.80426000,86625.80426000
2021-06-23,224657.31438000,241045.15050000,218945.37150000,232732.30273500,32509.56000000,34881.00000000,31683.00000000,33678.07000000,126966.10056300,126966.10056300
2021-06-22,218469.37626000,230111.21919000,199056.95250000,224657.31438000,31614.12000000,33298.78000000,28805.00000000,32509.56000000,204208.17976200,204208.17976200
2021-06-21,246014.97478500,247050.37500000,215961.62491500,218433.51076500,35600.17000000,35750.00000000,31251.23000000,31608.93000000,168778.87315900,168778.87315900
2021-06-20,245210.24706000,249729.71406000,230368.42800000,246014.90568000,35483.72000000,36137.72000000,33336.00000000,35600.16000000,89878.17085000,89878.17085000
2021-06-19,247537.42704000,251936.09850000,240509.72496000,245210.24706000,35820.48000000,36457.00000000,34803.52000000,35483.72000000,68712.44946100,68712.44946100
2021-06-18,263241.46918500,264000.72582000,242760.95854500,247533.00432000,38092.97000000,38202.84000000,35129.29000000,35819.84000000,95228.04293500,95228.04293500
2021-06-17,265010.76450000,273378.55074000,258210.83250000,263241.46918500,38349.00000000,39559.88000000,37365.00000000,38092.97000000,79541.30711900,79541.30711900
2021-06-16,277413.72990000,280062.80097000,263400.68710500,265010.83360500,40143.80000000,40527.14000000,38116.01000000,38349.01000000,87771.97693700,87771.97693700
2021-06-15,279987.75294000,285610.96500000,273008.97720000,277415.38842000,40516.28000000,41330.00000000,39506.40000000,40144.04000000,80679.62283800,80679.62283800
2021-06-14,269651.57988000,283773.11752500,267643.66500000,279987.82204500,39020.56000000,41064.05000000,38730.00000000,40516.29000000,108522.39194900,108522.39194900
2021-06-13,245641.46226000,272135.49000000,240188.24850000,269651.64898500,35546.12000000,39380.00000000,34757.00000000,39020.57000000,86921.02555500,86921.02555500
2021-06-12,257982.64779000,258892.41511500,239105.78778000,245641.39315500,37331.98000000,37463.63000000,34600.36000000,35546.11000000,87717.54999000,87717.54999000
2021-06-11,253462.14421500,260390.40420000,248341.04908500,257982.64779000,36677.83000000,37680.40000000,35936.77000000,37331.98000000,78466.00530000,78466.00530000
2021-06-10,258370.11952500,265992.05550000,247271.51100000,253447.56306000,37388.05000000,38491.00000000,35782.00000000,36675.72000000,109527.28494300,109527.28494300
2021-06-09,230678.01840000,259384.16629500,223878.22461000,258370.11952500,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700,136607.59751700
2021-06-08,231895.37208000,235426.98310500,214225.50000000,230678.08750500,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700,123251.18903700
2021-06-07,247370.40025500,254997.45000000,230119.65000000,231866.55529500,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300,77574.95257300
2021-06-06,245433.80173500,252095.04000000,243401.63100000,247370.40025500,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700,47650.20663700
2021-06-05,254507.84107500,262080.71250000,240485.40000000,245413.96860000,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000,70459.62149000
2021-06-04,271214.87319000,271507.11823500,245703.86407500,254506.80450000,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500,91317.79924500
2021-06-03,259618.36314000,272798.89800000,256863.28500000,271214.94229500,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100,75889.10601100
2021-06-02,253579.76092500,264153.86250000,248225.16000000,259618.36314000,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500,67587.37249500
2021-06-01,257442.52311000,261872.08450500,246469.89300000,253567.59844500,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000,81234.66377000
2021-05-31,246298.92723000,259136.83950000,236020.11132000,257442.45400500,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900,94160.73528900
2021-05-30,239138.88907500,252150.32400000,230665.57950000,246298.99633500,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700,73535.38696700
2021-05-29,246440.79979500,258028.25709000,232419.18798000,239138.88907500,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900,112663.09268900
2021-05-28,266261.49589500,268665.24421500,239683.78200000,246452.54764500,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000,135377.62972000
2021-05-27,271181.28816000,279261.18297000,256616.37283500,266261.42679000,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400,86547.15879400
2021-05-26,264842.97756000,282231.73050000,261219.94062000,271181.21905500,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600,104780.77339600
2021-05-25,268203.34639500,274981.02658500,251677.78401000,264842.97756000,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400,111996.22840400
2021-05-24,239666.09112000,275867.16000000,235171.22550000,268101.76204500,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100,161630.89397100
2021-05-23,258857.03335500,264469.25772000,214992.63460500,239485.10512500,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300,217136.04659300
2021-05-22,257508.38017500,268327.80450000,243253.88451000,258796.35916500,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900,126542.24368900
2021-05-21,280050.70759500,291623.10000000,231418.82400000,257430.01510500,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800,202100.88825800
2021-05-20,253416.53491500,293362.26553500,240830.92500000,280059.34572000,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300,203017.59692300
2021-05-19,296113.40469000,301193.45145000,207315.00000000,253546.86694500,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100,354347.24316100
2021-05-18,300869.48721000,316495.99354500,291968.76321000,296113.40469000,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400,116979.86078400
2021-05-17,320832.60871500,322623.60300000,290247.91050000,300869.62542000,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600,166657.17273600
2021-05-16,323155.64239500,344114.49784500,302855.35759500,320864.88075000,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500,114269.81277500
2021-05-15,344448.06768000,350362.35000000,321718.32750000,323155.64239500,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900,89437.44935900
2021-05-14,343257.80316000,355773.27150000,337230.67237500,344429.34022500,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600,80082.20430600
2021-05-13,342326.47507500,354972.96649500,317883.00000000,343251.23818500,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100,147332.00212100
2021-05-12,391618.17321000,400809.06910500,335850.30000000,342977.23686000,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600,99842.78983600
